Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
3,Minneapolis,Hennepin_MN,MN,66,87,8,9.2,0.05,Light Rain,TRUE,FALSE,FALSE,day
2,Madison,Dane_WI,WI,89.1,52,10,12.7,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Chicago,Cook_IL,IL,35.1,82,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Oakland Gardens,Queens_NY,NY,74,68,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,51.8,58,13,18.4,0,Overcast,FALSE,FALSE,TRUE,day
3,Bellmawr,Camden_NJ,NJ,75.9,56,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Fort Washington,Montgomery_PA,PA,73.4,88,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,El Paso,El Paso_TX,TX,61,27,10,14,0,Fair,FALSE,FALSE,TRUE,day
2,Leominster,Worcester_MA,MA,61,93,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Los Banos,Merced_CA,CA,60.1,90,10,3.5,0,Clear,FALSE,FALSE,FALSE,night
4,Grove City,Franklin_OH,OH,53.6,100,3,6.9,0,Rain,FALSE,FALSE,TRUE,day
3,Lake Elmo,Washington_MN,MN,45,100,10,15,0,Light Rain,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,77,58,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Wittmann,Maricopa_AZ,AZ,91,42,10,9,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,South San Francisco,San Mateo_CA,CA,50,52,10,19.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Chattanooga,Hamilton_TN,TN,75,69,10,8,0,Light Rain,FALSE,FALSE,FALSE,day
2,Jacksonville,Duval_FL,FL,78.1,96,8,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,El Paso,El Paso_TX,TX,46,62,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Morrison,Jefferson_CO,CO,8.6,85,2,8.1,0,Light Snow,FALSE,FALSE,FALSE,day
2,York,York_PA,PA,69.1,49,10,4.6,0,Clear,FALSE,TRUE,FALSE,day
2,Nashville,Davidson_TN,TN,75.9,91,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Encino,Los Angeles_CA,CA,69.1,75,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Tampa,Hillsborough_FL,FL,53.6,47,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Waterloo,Douglas_NE,NE,61,96,1,6,0.29,T-Storm,FALSE,FALSE,FALSE,day
2,Harleysville,Montgomery_PA,PA,37.9,73,10,11.5,0,Overcast,FALSE,FALSE,TRUE,night
3,Raleigh,Wake_NC,NC,68,43,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Mount Pleasant,Westmoreland_PA,PA,35.6,24,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Peoria,Peoria_IL,IL,71.1,96,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Ocala,Marion_FL,FL,66.2,73,10,3.5,0,Partly Cloudy,FALSE,FALSE,TRUE,night
2,Las Vegas,Clark_NV,NV,107.1,10,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Los Gatos,Santa Clara_CA,CA,60.1,64,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Fort Worth,Tarrant_TX,TX,50,41,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,82,49,10,13,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,81,85,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,50,100,3,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,90,59,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,87,55,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Petersburg,Pinellas_FL,FL,82.9,58,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Tillamook,Tillamook_OR,OR,63,72,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
3,Pompano Beach,Broward_FL,FL,79,94,10,3,0,Fair,FALSE,FALSE,FALSE,night
3,Van Nuys,Los Angeles_CA,CA,78,43,10,9,0,Fair,TRUE,FALSE,FALSE,day
2,Midlothian,Chesterfield_VA,VA,88,67,10,10.4,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Fort Myers,Lee_FL,FL,70,87,5,4.6,0,Overcast,FALSE,FALSE,TRUE,day
2,Bloomfield,Essex_NJ,NJ,73.9,85,10,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,81,34,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,68,93,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
2,Carlisle,Cumberland_PA,PA,54,40,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Newark,Essex_NJ,NJ,71.1,35,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,87.1,49,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Ventura,Ventura_CA,CA,61,46,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
3,Chicago,Cook_IL,IL,63,84,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Richmond,Wayne_IN,IN,66,73,10,20,0,Fair,FALSE,FALSE,FALSE,day
3,Hazel Park,Oakland_MI,MI,39.2,93,10,11.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Castle Rock,Douglas_CO,CO,70,7,10,10,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Wichita Falls,Wichita_TX,TX,67.1,35,10,21.9,0,Overcast,FALSE,FALSE,FALSE,day
2,West Columbia,Lexington_SC,SC,43,89,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Anaheim,Orange_CA,CA,53.1,43,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Minneapolis,Hennepin_MN,MN,15,77,4,7,0,Light Snow,TRUE,FALSE,FALSE,day
2,Ceres,Stanislaus_CA,CA,72,22,10,14,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Greenwood,Greenwood_SC,SC,82.9,67,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,55,67,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Gurnee,Lake_IL,IL,55.9,42,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Pflugerville,Travis_TX,TX,69.8,88,7,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,52,94,4,5,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Lynn,Essex_MA,MA,21,50,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Larkspur,Marin_CA,CA,53.6,100,2.5,0,0,Overcast,TRUE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,50,52,10,12,0,Fair,TRUE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,78.1,76,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Gadsden,Etowah_AL,AL,59,81,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Chattanooga,Hamilton_TN,TN,62.1,22,10,13.8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
3,Bellingham,Whatcom_WA,WA,57,89,5,9.2,0.02,Overcast,TRUE,FALSE,FALSE,day
2,Healdsburg,Sonoma_CA,CA,41,100,1,0,0,Mist,FALSE,FALSE,FALSE,twilight
2,Oklahoma City,Oklahoma_OK,OK,70,97,1,12.7,0.09,Heavy Rain,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,62,84,10,8,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Oklahoma City,Oklahoma_OK,OK,37.9,86,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Yonkers,Westchester_NY,NY,73.9,93,10,6.9,0,Overcast,TRUE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,84.9,67,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Tampa,Hillsborough_FL,FL,77,90,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Los Angeles,Los Angeles_CA,CA,61,78,8,0,0,Fair,TRUE,FALSE,FALSE,night
3,Hayward,Alameda_CA,CA,60.1,75,10,8.1,0,Light Rain,TRUE,FALSE,FALSE,twilight
4,Dry Branch,Twiggs_GA,GA,84.9,67,10,4.6,0,Clear,FALSE,TRUE,FALSE,day
2,Montgomery,Montgomery_AL,AL,80.1,82,10,13.8,0,Light Rain,FALSE,FALSE,FALSE,day
2,Phoenix,Maricopa_AZ,AZ,59,38,10,4.6,0,Scattered Clouds,FALSE,TRUE,FALSE,twilight
2,Rego Park,Queens_NY,NY,64,58,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Chandler,Maricopa_AZ,AZ,98.6,29,1,23,0,Widespread Dust,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,87.1,35,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,68,55,10,4.6,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,78.8,30,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,El Paso,El Paso_TX,TX,90,30,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Spring,Harris_TX,TX,78.1,96,8,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Lugoff,Kershaw_SC,SC,28.4,43,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Newtonville,Middlesex_MA,MA,28.9,61,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Sebastopol,Sonoma_CA,CA,82.9,31,9,0,0,Smoke,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,88,57,10,0,0.39,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Greer,Spartanburg_SC,SC,46.9,68,10,0,0,Clear,FALSE,FALSE,TRUE,night
3,Davis,Yolo_CA,CA,50,87,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Buttonwillow,Kern_CA,CA,85,43,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Lancaster,Lancaster_PA,PA,37,93,3,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,77,47,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Nashville,Davidson_TN,TN,64,72,10,10,0,Cloudy,FALSE,FALSE,TRUE,day
3,San Jose,Santa Clara_CA,CA,39,79,10,0,0,Clear,TRUE,FALSE,FALSE,night
3,Elmhurst,Queens_NY,NY,39.9,77,10,15,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,88,40,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,51.1,28,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
3,New Baltimore,Macomb_MI,MI,81,70,10,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,48.9,74,10,11.5,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75,51,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,69.8,40,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Indianapolis,Marion_IN,IN,55.9,26,10,13.8,0,Clear,FALSE,FALSE,TRUE,day
2,Omaha,Douglas_NE,NE,66.2,97,1.2,0,0,Mist,FALSE,FALSE,TRUE,day
2,Allendale,Ottawa_MI,MI,36,97,6,6,0,Fair,FALSE,FALSE,FALSE,day
2,San Diego,San Diego_CA,CA,59,83,9,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Baldwin Park,Los Angeles_CA,CA,69,38,6,5,0,Haze,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,87.1,65,10,0,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,70,10,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Salida,Stanislaus_CA,CA,59,83,7,4.6,0,Clear,FALSE,FALSE,FALSE,night
3,Pearl,Rankin_MS,MS,79,82,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,55,100,10,6.9,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Jacksonville,Duval_FL,FL,59,81,10,16.1,0.01,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Gurnee,Lake_IL,IL,48,89,9,12.7,0.03,Overcast,FALSE,FALSE,TRUE,day
2,Cincinnati,Hamilton_OH,OH,64,93,10,0,0,Fair,FALSE,FALSE,TRUE,day
3,Baton Rouge,East Baton Rouge_LA,LA,84,65,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,86,65,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,El Monte,Los Angeles_CA,CA,55.4,100,5,3.5,0,Rain,FALSE,FALSE,FALSE,night
2,Madison,Davidson_TN,TN,60.1,93,4,6.9,0.05,Light Rain,FALSE,FALSE,FALSE,day
2,Santa Clarita,Los Angeles_CA,CA,79,36,9,3,0,Fair,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,82,79,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Fort Lauderdale,Broward_FL,FL,81,67,10,24.2,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Charlotte,Mecklenburg_NC,NC,66,63,10,5,0,Fair,FALSE,FALSE,TRUE,day
3,Gaston,Calhoun_SC,SC,73,55,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Cincinnati,Hamilton_OH,OH,50,89,7,7,0.02,Light Rain,FALSE,FALSE,TRUE,twilight
2,Hanford,Kings_CA,CA,42.1,100,0.2,3.5,0,Fog,FALSE,FALSE,FALSE,day
2,Edgewood,Harford_MD,MD,45.7,41,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Oviedo,Seminole_FL,FL,75.9,91,10,9.2,0,Clear,FALSE,FALSE,TRUE,day
3,Bethesda,Montgomery_MD,MD,68,93,10,8,0,Cloudy,FALSE,FALSE,FALSE,day
2,Metuchen,Middlesex_NJ,NJ,88,34,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Stockton,San Joaquin_CA,CA,41,93,10,8.1,0,Clear,TRUE,FALSE,FALSE,twilight
3,Colton,San Bernardino_CA,CA,37.4,70,7,0,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,47,44,10,9,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Glencoe,McLeod_MN,MN,55,99,10,3,0,Fair,FALSE,FALSE,FALSE,twilight
2,La Verne,Los Angeles_CA,CA,57.2,82,5,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Chatsworth,Los Angeles_CA,CA,70,57,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,81,30,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Mc Lean,Fairfax County_VA,VA,80.1,31,10,17.3,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,88,49,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Sacramento,Sacramento_CA,CA,97,11,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Long Beach,Los Angeles_CA,CA,71.1,49,9,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Goose Creek,Berkeley_SC,SC,62.1,84,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Berkeley,Alameda_CA,CA,55,77,8,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,30,92,10,5,0,Fair,FALSE,FALSE,FALSE,day
4,Grand Rapids,Kent_MI,MI,64.9,68,8,10.4,0.02,Light Rain,FALSE,FALSE,TRUE,day
2,El Paso,El Paso_TX,TX,73,38,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Hanover,York_PA,PA,72,93,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Downey,Los Angeles_CA,CA,48.9,77,10,0,0,Clear,FALSE,FALSE,FALSE,night
3,Morgan Hill,Santa Clara_CA,CA,53.6,94,3,3.5,0,Light Rain,FALSE,FALSE,FALSE,night
2,Hamlet,Richmond_NC,NC,84.2,66,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
3,Flint,Genesee_MI,MI,46,73,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,West Lake Hills,Travis_TX,TX,54,41,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,62.1,75,5,3.5,0,Haze,FALSE,FALSE,FALSE,day
2,Palmyra,Burlington_NJ,NJ,42.1,85,6,4.6,0,Overcast,FALSE,FALSE,FALSE,twilight
2,San Diego,San Diego_CA,CA,70,73,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Irmo,Richland_SC,SC,78.8,57,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,West Palm Beach,Palm Beach_FL,FL,74,55,10,5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Henryville,Clark_IN,IN,82,60,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Agoura Hills,Los Angeles_CA,CA,62.1,70,6,5.8,0,Haze,FALSE,FALSE,FALSE,night
2,San Jose,Santa Clara_CA,CA,54,94,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
4,Potterville,Eaton_MI,MI,21,83,5,12.7,0,Light Snow,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,80,47,10,15,0,Fair,FALSE,FALSE,TRUE,day
2,Lafayette,Lafayette_LA,LA,79,97,3,9.2,0.05,Light Rain,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75.9,91,5,0,0.09,Light Rain,FALSE,FALSE,TRUE,day
3,Harrisonburg,Harrisonburg_VA,VA,76.5,80,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Lincoln Park,Wayne_MI,MI,75,57,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,70,97,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Hardeeville,Jasper_SC,SC,52,100,9,0,0,Shallow Fog,FALSE,FALSE,FALSE,day
2,Montgomery,Montgomery_AL,AL,73,94,10,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,78.1,40,10,5.8,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Omaha,Douglas_NE,NE,63,65,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Tilton,Belknap_NH,NH,8.1,76,10,11.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,71.6,88,7,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,87.1,51,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Dorchester,Suffolk_MA,MA,60,69,10,9,0.01,Cloudy,FALSE,FALSE,FALSE,day
4,Lansing,Eaton_MI,MI,89.1,34,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,La Habra,Los Angeles_CA,CA,57,89,1,0,0,Fog,FALSE,FALSE,FALSE,day
2,Buena Park,Orange_CA,CA,40,68,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Klamath Falls,Klamath_OR,OR,42,73,10,15,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Elgin,Kane_IL,IL,71,73,10,7,0,Fair,FALSE,FALSE,TRUE,twilight
2,Sacramento,Sacramento_CA,CA,51.1,96,0.8,0,0,Clear,FALSE,FALSE,FALSE,night
2,Prospect Park,Delaware_PA,PA,68,73,10,7,0,Cloudy,FALSE,FALSE,TRUE,day
2,Mobile,Mobile_AL,AL,71,73,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Gardena,Los Angeles_CA,CA,77,66,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Lehi,Utah_UT,UT,46,51,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,night
3,Oakland,Alameda_CA,CA,81,38,10,16.1,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Deerfield,Dane_WI,WI,66,93,10,11.5,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Milwaukee,Milwaukee_WI,WI,34,85,9,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
3,Sacramento,Sacramento_CA,CA,75.9,40,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Tooele,Tooele_UT,UT,70,55,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Omaha,Douglas_NE,NE,32,87,10,0,0,Clear,FALSE,FALSE,TRUE,day
4,Monroe,Warren_OH,OH,46.4,94,2,9.2,0,Light Drizzle,FALSE,FALSE,FALSE,day
2,Mesquite,Dallas_TX,TX,75,83,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Bedminster,Somerset_NJ,NJ,81,52,10,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,84.9,40,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,Richmond,Henrico_VA,VA,12,77,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Brighton,Livingston_MI,MI,77.9,36,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
2,North Hollywood,Los Angeles_CA,CA,71.1,35,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
2,Greensboro,Guilford_NC,NC,66,84,10,18.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
3,Sherman Oaks,Los Angeles_CA,CA,66,63,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,81,50,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
1,Los Angeles,Los Angeles_CA,CA,77,56,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Tallahassee,Leon_FL,FL,80.1,87,10,3.5,0.29,Thunderstorm,FALSE,FALSE,FALSE,day
2,Union,Union_SC,SC,21.2,74,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Philo,Mendocino_CA,CA,87,23,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Overland Park,Johnson_KS,KS,82.9,67,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Buckeye,Maricopa_AZ,AZ,107.6,19,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Grand Blanc,Genesee_MI,MI,48,63,10,5.8,0,Clear,FALSE,FALSE,FALSE,night
2,Bellflower,Los Angeles_CA,CA,69.1,63,8,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Okatie,Beaufort_SC,SC,81,65,10,13,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Pacoima,Los Angeles_CA,CA,66.2,11,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,68,60,10,5.8,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Orangeburg,Orangeburg_SC,SC,47,93,4,3,0.09,Light Rain,FALSE,FALSE,FALSE,twilight
2,Columbia,Richland_SC,SC,89,42,10,8,0,Fair,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,93,41,10,5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Saint Paul,Washington_MN,MN,18,86,5,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Tustin,Orange_CA,CA,64,35,10,0,0,Cloudy,FALSE,FALSE,TRUE,twilight
2,Los Angeles,Los Angeles_CA,CA,64.9,73,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
4,West Jefferson,Madison_OH,OH,42.8,81,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Wayne,Wayne_MI,MI,28.9,89,5,12.7,0,Light Freezing Drizzle,FALSE,FALSE,FALSE,night
2,Zachary,East Baton Rouge_LA,LA,75,96,8,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Clark,Union_NJ,NJ,78,43,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,82,33,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,61,93,10,0,0.05,Light Rain,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,90,52,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
1,Borden,Clark_IN,IN,45,93,8,4.6,0.04,Light Rain,FALSE,FALSE,FALSE,day
2,San Bernardino,San Bernardino_CA,CA,59,58,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
2,Long Beach,Los Angeles_CA,CA,76,43,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Orlando,Orange_FL,FL,91.9,54,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,90,59,10,3.5,0,Overcast,FALSE,FALSE,TRUE,day
3,Nashville,Davidson_TN,TN,91,45,10,9,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,72,81,10,8.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Bakersfield,Kern_CA,CA,54,93,1,11.5,0,Light Rain,TRUE,FALSE,FALSE,day
2,Kissimmee,Osceola_FL,FL,63,90,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,77,47,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Lee,Bergen_NJ,NJ,66,68,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
2,Charleston,Berkeley_SC,SC,33.8,100,0.8,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Lafayette,Lafayette_LA,LA,87.1,74,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,82,54,10,10,0,Fair,TRUE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,57,51,10,17,0,Fair,FALSE,FALSE,FALSE,day
2,Aiken,Aiken_SC,SC,82.4,66,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Oakland,Alameda_CA,CA,62.1,72,9,4.6,0,Overcast,TRUE,FALSE,FALSE,day
2,Roosevelt,Nassau_NY,NY,26.1,43,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Grand Rapids,Kent_MI,MI,61,97,2,14,0.16,Heavy Rain,FALSE,FALSE,TRUE,twilight
2,Happy Jack,Coconino_AZ,AZ,85,25,10,6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Nashville,Davidson_TN,TN,82.9,39,10,4.6,0,Partly Cloudy,TRUE,FALSE,FALSE,day
3,Lowell,Kent_MI,MI,46.9,61,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
